업종,시도,시군구,당월,전월,전년동월
산부인과 의원,부산광역시,북구,7,7,8
산부인과 의원,부산광역시,해운대구,21,21,22
산부인과 의원,부산광역시,사하구,5,6,6
산부인과 의원,부산광역시,금정구,4,3,3
산부인과 의원,부산광역시,강서구,*,*,*
산부인과 의원,부산광역시,연제구,6,5,4
산부인과 의원,부산광역시,수영구,6,6,6
산부인과 의원,부산광역시,사상구,5,5,5
산부인과 의원,부산광역시,기장군,5,5,5
산부인과 의원,울산광역시,중구,7,7,7
산부인과 의원,울산광역시,남구,23,23,23
산부인과 의원,울산광역시,동구,5,6,6
산부인과 의원,울산광역시,북구,4,4,4
산부인과 의원,울산광역시,울주군,4,4,4
산부인과 의원,경상남도,창원시 의창구,7,7,7
산부인과 의원,경상남도,창원시 성산구,6,6,6
산부인과 의원,경상남도,창원시 마산합포구,6,6,6
산부인과 의원,경상남도,창원시 마산회원구,8,8,8
산부인과 의원,경상남도,창원시 진해구,4,4,4
산부인과 의원,경상남도,진주시,11,11,11
산부인과 의원,경상남도,통영시,*,*,*
산부인과 의원,경상남도,사천시,3,3,3
산부인과 의원,경상남도,김해시,13,13,13
산부인과 의원,경상남도,밀양시,*,*,*
산부인과 의원,경상남도,거제시,6,6,7
산부인과 의원,경상남도,양산시,11,11,11
산부인과 의원,경상남도,함안군,*,*,*
산부인과 의원,경상남도,창녕군,*,*,*
산부인과 의원,경상남도,남해군,*,*,*
산부인과 의원,경상남도,하동군,*,*,*
산부인과 의원,경상남도,거창군,*,*,*
산부인과 의원,제주특별자치도,제주시,20,20,20
산부인과 의원,제주특별자치도,서귀포시,4,4,4
생선가게,서울특별시,종로구,24,23,22
생선가게,서울특별시,중구,35,35,33
생선가게,서울특별시,용산구,19,19,15
생선가게,서울특별시,성동구,14,15,15
생선가게,서울특별시,광진구,24,23,23
생선가게,서울특별시,동대문구,85,84,78
생선가게,서울특별시,중랑구,38,38,36
생선가게,서울특별시,성북구,32,30,27
생선가게,서울특별시,강북구,40,40,41
생선가게,서울특별시,도봉구,33,32,30
생선가게,서울특별시,노원구,27,24,27
생선가게,서울특별시,은평구,49,49,51
생선가게,서울특별시,서대문구,21,21,24
생선가게,서울특별시,마포구,36,37,37
생선가게,서울특별시,양천구,40,39,34
생선가게,서울특별시,강서구,63,63,59
생선가게,서울특별시,구로구,36,36,29
생선가게,서울특별시,금천구,25,25,21
생선가게,서울특별시,영등포구,39,40,35
생선가게,서울특별시,동작구,650,652,650
생선가게,서울특별시,관악구,57,54,48
생선가게,서울특별시,서초구,14,13,11
생선가게,서울특별시,강남구,24,27,21
생선가게,서울특별시,송파구,55,54,46
생선가게,서울특별시,강동구,32,31,31
생선가게,인천광역시,중구,135,137,126
생선가게,인천광역시,동구,16,16,17
생선가게,인천광역시,미추홀구,73,72,58
생선가게,인천광역시,연수구,30,30,27
생선가게,인천광역시,남동구,372,372,344
생선가게,인천광역시,부평구,57,56,55
생선가게,인천광역시,계양구,27,28,29
생선가게,인천광역시,서구,66,63,61
생선가게,인천광역시,강화군,35,34,29
생선가게,인천광역시,옹진군,11,11,10
생선가게,경기도,수원시 장안구,25,24,24
생선가게,경기도,수원시 권선구,20,21,15
생선가게,경기도,수원시 팔달구,33,32,28
생선가게,경기도,수원시 영통구,20,19,20
생선가게,경기도,성남시 수정구,19,16,16
생선가게,경기도,성남시 중원구,32,32,25
생선가게,경기도,성남시 분당구,15,13,13
생선가게,경기도,의정부시,58,56,47
생선가게,경기도,안양시 만안구,37,37,32
생선가게,경기도,안양시 동안구,35,35,28
생선가게,경기도,부천시,104,100,93
생선가게,경기도,광명시,41,43,42
생선가게,경기도,평택시,79,76,65
생선가게,경기도,동두천시,14,14,12
생선가게,경기도,안산시 상록구,25,23,19
생선가게,경기도,안산시 단원구,24,24,22
생선가게,경기도,고양시 덕양구,41,42,30
생선가게,경기도,고양시 일산동구,17,17,11
생선가게,경기도,고양시 일산서구,24,22,17
생선가게,경기도,구리시,29,29,30
생선가게,경기도,남양주시,74,71,64
생선가게,경기도,오산시,25,25,22
생선가게,경기도,시흥시,98,96,87
생선가게,경기도,군포시,23,23,24
생선가게,경기도,의왕시,5,5,5
생선가게,경기도,하남시,30,29,26
생선가게,경기도,용인시 처인구,28,29,29
생선가게,경기도,용인시 기흥구,26,24,24
생선가게,경기도,용인시 수지구,11,10,9
생선가게,경기도,파주시,34,32,28
생선가게,경기도,이천시,24,24,20
생선가게,경기도,안성시,18,18,17
생선가게,경기도,김포시,41,39,36
생선가게,경기도,화성시,168,165,154
생선가게,경기도,광주시,41,40,34
생선가게,경기도,양주시,14,14,9
생선가게,경기도,포천시,17,14,15
생선가게,경기도,여주시,17,16,14
생선가게,경기도,연천군,9,9,7
생선가게,경기도,가평군,*,*,*
생선가게,경기도,양평군,20,18,15
생선가게,강원도,춘천시,18,17,13
생선가게,강원도,원주시,53,52,51
생선가게,강원도,강릉시,187,184,172
생선가게,강원도,동해시,70,71,55
생선가게,강원도,태백시,14,14,14
생선가게,강원도,속초시,113,113,104
생선가게,강원도,삼척시,48,51,38
생선가게,강원도,홍천군,10,10,8
생선가게,강원도,횡성군,*,*,*
생선가게,강원도,영월군,7,7,5
생선가게,강원도,평창군,4,4,5
생선가게,강원도,정선군,6,6,4
생선가게,강원도,철원군,5,5,3
생선가게,강원도,화천군,4,4,4
생선가게,강원도,양구군,4,4,4
생선가게,강원도,인제군,7,7,4
생선가게,강원도,고성군,40,40,34
생선가게,강원도,양양군,10,10,10
생선가게,대전광역시,동구,34,35,28
생선가게,대전광역시,중구,30,31,29
생선가게,대전광역시,서구,49,47,44
생선가게,대전광역시,유성구,32,29,21
생선가게,대전광역시,대덕구,30,31,32
생선가게,충청북도,청주시 상당구,22,23,20
생선가게,충청북도,청주시 서원구,16,16,16
생선가게,충청북도,청주시 흥덕구,27,26,19
생선가게,충청북도,청주시 청원구,23,23,20
생선가게,충청북도,충주시,25,24,22
생선가게,충청북도,제천시,13,13,14
생선가게,충청북도,보은군,6,6,6
생선가게,충청북도,옥천군,11,12,7
생선가게,충청북도,영동군,8,7,8
생선가게,충청북도,증평군,12,12,12
생선가게,충청북도,진천군,10,10,11
생선가게,충청북도,괴산군,*,*,*
생선가게,충청북도,음성군,11,11,12
생선가게,충청북도,단양군,*,*,*
생선가게,충청남도,천안시 동남구,28,27,19
생선가게,충청남도,천안시 서북구,23,23,23
생선가게,충청남도,공주시,12,12,13
생선가게,충청남도,보령시,80,80,80
생선가게,충청남도,아산시,25,25,23
생선가게,충청남도,서산시,104,104,99
생선가게,충청남도,논산시,27,28,28
생선가게,충청남도,계룡시,*,*,*
생선가게,충청남도,당진시,94,92,83
생선가게,충청남도,금산군,10,11,9
생선가게,충청남도,부여군,9,8,7
생선가게,충청남도,서천군,106,106,104
생선가게,충청남도,청양군,4,4,4
생선가게,충청남도,홍성군,45,45,38
